kk,id,StudyID,PairID,Study,LF,Location,Hab2,Species,Description,WaveType,WaveTypeVerbose,Friction.Coef.mean,Type.of.Friction.Coefficient,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Notes
240,460,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.17118076,0,1.362,0.132056792,31.8,0.7807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
241,461,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.166126599,0,1.2993,0.128811506,31.8,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
242,462,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.164022714,0,1.2732,0.128849224,31.8,0.6919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
243,463,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.174945183,0,1.4087,0.141824827,31.8,0.8274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
244,464,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.174090732,0,1.3981,0.145460796,31.8,0.8168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
245,465,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.187165451,0,1.5603,0.149956761,31.8,0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
246,466,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.186343243,0,1.5501,0.143936807,31.8,0.9688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
247,467,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.179620483,0,1.4667,0.135344882,31.8,0.8854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
248,468,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.184682705,0,1.5295,0.137138484,31.8,0.9482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
249,469,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.18510187,0,1.5347,0.136404716,31.8,0.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
250,470,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.17669439,0,1.4304,0.129013833,31.8,0.8491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
251,471,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.17669439,0,1.4304,0.128155149,31.8,0.8491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
252,472,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.174590505,0,1.4043,0.12582641,31.8,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
253,473,28,NA,"Quartel et al. 2007","field","Vietnam","Mangrove","Kandelia candel","mangrove",1,"Hrms",NA,"",5.262664103,0.962538333,0.16,1.854055,0.180071892,0,1.4723,0.127324147,31.8,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
254,690,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.5 m depth #1",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.391738917369201,5,2.5024,0.249774107567600,38,1.374,0.205791730337400,68,1.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
255,691,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.5 m depth #2",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.374947380726001,5,2.5024,0.206745794919400,38,1.374,0.200162749303600,68,1.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
256,692,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.5 m depth #3",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.369318399692200,5,2.5024,0.2048376657554,38,1.374,0.198350026597800,68,1.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
257,693,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.5 m depth #4",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.354339585754801,5,2.5024,0.198350026597800,38,1.374,0.170300527887000,68,1.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
258,694,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.5 m depth #5",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.350618733885000,5,2.5024,0.180604425372600,38,1.374,0.158183907695600,68,1.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
259,695,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #1",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.406336105473801,5,1.8937,0.191194542232800,21,0.5836,0.153699804160200,40,0.6481,0.155512526866000,56,0.7553,0.192148606814800,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
260,696,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #2",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.369700025525001,5,1.8937,0.152841146036400,21,0.5836,0.143014280841800,40,0.6481,0.153699804160200,56,0.7553,0.152841146036400,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
261,697,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #3",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.353671740547400,5,1.8937,0.133187415647200,21,0.5836,0.115346407963800,40,0.6481,0.151982487912600,56,0.7553,0.151028423330600,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
262,698,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #4",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.343844875352800,5,1.8937,0.114487749840000,21,0.5836,0.109144988180800,40,0.6481,0.143872938965600,56,0.7553,0.117159130669600,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
263,699,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #5",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.326003867669400,5,1.8937,0.095692677574600,21,0.5836,0.103706820063400,40,0.6481,0.142155622718000,56,0.7553,0.104660884645400,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
264,700,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","1.9 m depth #6",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.315222937892800,5,1.8937,0.0564806232544001,21,0.5836,0.0948340194508001,40,0.6481,0.140342900012200,56,0.7553,0.095692677574600,68,0.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
265,701,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.1 m depth #1",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.398131150068601,5,2.0999,0.212183963036800,20,0.7755,0.201403033260200,40,0.8509,0.0887280061260001,56,0.9532,0.189763445359800,68,0.6732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
266,702,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.1 m depth #2",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.375806038849800,5,2.0999,0.201403033260200,20,0.7755,0.183562025576800,40,0.8509,0.0878693480022001,56,0.9532,0.188904787236000,68,0.6732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
267,703,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.1 m depth #3",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.357010966584400,5,2.0999,0.194247548895200,20,0.7755,0.166579676017200,40,0.8509,0.0869152834202001,56,0.9532,0.157611468946400,68,0.6732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
268,704,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.1 m depth #4",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.344512720560200,5,2.0999,0.182607960994800,20,0.7755,0.149501919999400,40,0.8509,0.0770884182256001,56,0.9532,0.0995089359026001,68,0.6732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
269,705,41,NA,"Vo-Luong & Massel 2006; 2008","field","Vietnam","Mangrove","Avicennia spp., Rhizophora spp.","2.1 m depth #5",1,"Hrms",NA,"",1.2,0.226379989875,0.2861375,3,0.335544513489400,5,2.0999,0.180890644747200,20,0.7755,0.114678562756400,40,0.8509,0.0762297601018,56,0.9532,0.0976962131968001,68,0.6732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
270,706,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.3 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0612509461644001,245,0.4684,0.0509986320885551,230,0.233253779,0.0375901445308000,380,0.106201415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
271,707,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.42 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0634452947030001,245,0.550570364,0.0535711823221703,230,0.300985902,0.0401759438592655,380,0.167402878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
272,708,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.55 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0672615530310001,245,0.626815636,0.0583887524184,230,0.358350351,0.0444998847570268,380,0.228604342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
273,709,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.67 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0708109165625085,245,0.661846445,0.0617498503859424,230,0.391690087,0.0483401855124932,380,0.289805805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
274,710,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.8 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0741308180214001,245,0.6916,0.0647255978525567,230,0.425029823,0.0517888169973049,380,0.338075339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
275,711,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","1.93 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0762297601018,245,0.721255455,0.0669753336564001,230,0.458369559,0.0542862747158001,380,0.370916698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
276,712,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.05 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0796643925970001,245,0.7452,0.0662777512100437,230,0.491709296,0.0581025330438001,380,0.403758058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
277,713,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.18 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0845527180307602,245,0.76814,0.0674523659474001,230,0.515844922,0.0603839189860868,380,0.419682911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
278,714,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.31 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0873923157112001,245,0.7793,0.0691696821950001,230,0.520095488,0.0637592993004217,380,0.424605812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
279,715,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.43 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0893958513334001,245,0.7901,0.0705053726098001,230,0.524346053,0.065530389490057,380,0.429528713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
280,716,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.56 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0922721680974075,245,0.8026,0.0743216309378001,230,0.528596619,0.06675416431313,380,0.434451614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
281,717,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.69 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.0955018646582001,245,0.8188,0.0775421408107327,230,0.557535768,0.0684064305294001,380,0.452498624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
282,718,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.81 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.100176781110000,245,0.841542273,0.0809914096106852,230,0.590559334,0.0714594371918001,380,0.488565529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
283,719,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","2.94 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.103611413605200,245,0.871236915,0.0850071542562001,230,0.6235829,0.0770870491429249,380,0.524632434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
284,720,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.06 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.108166729475065,245,0.901,0.0878317635820568,230,0.656606466,0.0820495540520001,380,0.560699338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
285,721,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.19 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.110739964727050,245,0.932488182,0.0908606524458884,230,0.689630032,0.0839843121125483,380,0.596766243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
286,722,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.32 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.113915311090800,245,0.964007455,0.0927350773704001,230,0.722653598,0.0872015027948001,380,0.632833148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
287,723,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.44 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.118025549154710,245,0.993708727,0.0955514702920766,230,0.755677164,0.0885371932096001,380,0.668900053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
288,724,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.57 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.120186193453822,245,1.025237624,0.0975054002804001,230,0.78870073,0.0907315417482001,380,0.704966958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
289,725,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.7 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.124047415891507,245,1.0566,0.101703284441200,230,0.821724296,0.0933300358599937,380,0.741033863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
290,726,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.82 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.128762797084423,245,1.079330545,0.10288285554406,230,0.854747862,0.0972421576431284,380,0.771116693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
291,727,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","3.95 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.133092009189000,245,1.103619008,0.104582517780635,230,0.861205604,0.0996997488190001,380,0.77448633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
292,728,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.08 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.138625583764600,245,1.117279091,0.108029326048030,230,0.864258023,0.102386250618160,380,0.777855967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
293,729,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.2 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.140380180085742,245,1.126446445,0.109727165067189,230,0.867310442,0.105233323394600,380,0.781225604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
294,730,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.33 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.142060216259800,245,1.1319,0.112300401273238,230,0.878584971,0.106679157703198,380,0.784595241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
295,731,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.46 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.150707358655272,245,1.1373,0.113342872341600,230,0.890108027,0.110981427978044,380,0.787964878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
296,732,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.58 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.158238097609793,245,1.1409,0.115155595047400,230,0.901631082,0.115918846713000,380,0.802887341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
297,733,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.71 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.163214125430254,245,1.1428,0.116872911295000,230,0.913154138,0.116872911295000,380,0.81908566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
298,734,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.83 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.165053172686,245,1.145274909,0.116872911295000,230,0.924677194,0.116872911295000,380,0.824605715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
299,735,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","4.96 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.166770488933600,245,1.1482,0.117731569418800,230,0.916324341,0.117731569418800,380,0.812373642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
300,736,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.09 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.167478429659123,245,1.150148182,0.119067259833600,230,0.905825695,0.119067259833600,380,0.810471301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
301,737,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.21 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.168583211639400,245,1.152096545,0.121643234205000,230,0.89826702,0.121643234205000,380,0.815790399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
302,738,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.34 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.169918902054200,245,1.155662916,0.122501892328800,230,0.908723392,0.122501892328800,380,0.825084696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
303,739,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.47 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.171636218301800,245,1.1575,0.123786003150104,230,0.919179763,0.123786003150104,380,0.834378992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
304,740,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.59 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.174212192673200,245,1.160724455,0.124314615034600,230,0.927854406,0.124797674151565,380,0.824361962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
305,741,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.72 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.173774080492758,245,1.163,0.128607905653600,230,0.90902387,0.123074331078000,380,0.81222081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
306,742,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.85 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.173448941007600,245,1.1649,0.129466563777400,230,0.895884064,0.120975388997600,380,0.811637417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
307,743,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","5.97 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.175125960429450,245,1.167590182,0.132042538148800,230,0.904483441,0.123551363369000,380,0.822423826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
308,744,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","6.1 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.176486843873603,245,1.1721,0.136242248389210,230,0.913082817,0.126127337740400,380,0.833210235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
309,745,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","6.23 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.178997655634052,245,1.179366157,0.139675054804800,230,0.917538046,0.128844823740925,380,0.826798884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
310,746,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","6.35 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.184993122449800,245,1.180804,0.141010745219600,230,0.913232221,0.131279286483200,380,0.815752898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
311,747,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","6.48 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.187950722654000,245,1.172770909,0.144353271365989,230,0.894376561,0.130897660650400,380,0.804706913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
312,748,42,NA,"Mazda et al. 2006","field","Vietnam","Mangrove","Sonneratia spp.","6.6 hr",1,"Hrms",NA,"",9,0.08,0.117,1.5,0.189286413068800,245,1.1653,0.148212205956807,230,0.896265218,0.134713918978400,380,0.795690566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
